ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6688	"ENSG00000105221.16_2"	"AKT2"	chr19	-	40745951	40746028	40745951	40746017	40747844	40747976	6688	0,0,463,0,0,0,0,0,0,0,0,0,0	0,27,0,0,3,67,0,0,60,0,248,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,49,0,0	160	150	1	1.0	NA,0.0,1.0,NA,0.0,0.0,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.167
6690	"ENSG00000135632.11_1"	"SMYD5"	chr2	+	73447079	73447318	73447178	73447318	73445988	73446097	6690	0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,113,0,0,326,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,65,89,0,326,0	248	150	1	1.0	NA,NA,NA,NA,0.0,1.0,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,NA	0.333
6704	"ENSG00000149179.13_1"	"C11orf49"	chr11	+	47176706	47176812	47176726	47176812	47159195	47159280	6704	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,318,0,0,149,0,15,0,521,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,175,0,0,0	169	150	1	1.0	NA,NA,NA,0.0,NA,NA,0.0,NA,0.056,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.014
6705	"ENSG00000099622.13_2"	"CIRBP"	chr19	+	1270865	1271035	1270926	1271035	1269329	1269409	6705	0,0,0,0,0,0,0,0,4,0,0,0,0	4,18,0,0,0,0,0,0,7,0,24,0,0	0,190,0,0,0,9,0,0,0,0	0,0,0,0,0,0,102,0,0,0	210	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,0.29,NA,0.0,NA,NA	NA,1.0,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.594
6706	"ENSG00000099622.13_2"	"CIRBP"	chr19	+	1270926	1271466	1271327	1271466	1269330	1269409	6706	4,18,0,0,0,0,0,0,7,0,24,175,0	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,102,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,0.636,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.073
6714	"ENSG00000185619.13"	"PCGF3"	chr4	+	727672	728816	728719	728816	727460	727578	6714	184,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,99,0,0	119,215,0,0,0,0,0,0,0,0	162,0,0,0,0,0,199,0,0,0	300	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.269,1.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.077
6720	"ENSG00000075391.16_2"	"RASAL2"	chr1	+	178425834	178426034	178425855	178426034	178423581	178423783	6720	0,62,0,0,0,0,0,0,0,0,0,0,0	0,96,0,0,0,0,0,0,38,0,2,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,0	170	150	1	1.0	NA,0.363,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.121
6725	"ENSG00000167965.17_2"	"MLST8"	chr16	+	2256031	2256215	2256061	2256215	2255454	2255513	6725	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,36,0,0,0,0	0,0,0,0,0,84,0,0,0,0	0,0,0,0,0,0,0,0,0,0	179	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
6753	"ENSG00000088367.21_2"	"EPB41L1"	chr20	+	34802278	34802362	34802281	34802362	34800193	34800298	6753	0,12,0,0,236,0,0,0,0,0,0,0,0	9,19,0,0,0,0,0,175,0,0,202,128,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,4,0,0	152	150	1	1.0	0.0,0.384,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	0.231
6770	"ENSG00000080822.16_2"	"CLDND1"	chr3	-	98237728	98237858	98237728	98237839	98239976	98240286	6770	0,0,0,0,0,0,0,0,0,0,0,0,0	0,224,0,0,0,0,80,0,8,0,741,508,0	0,0,0,0,0,0,23,0,0,0	2,2,0,1,0,167,433,0,0,8	168	150	1	1.0	NA,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,0.0,0.0,NA	0.0,0.0,NA,0.0,NA,0.0,0.045,NA,NA,0.0	-0.007
6771	"ENSG00000080822.16_2"	"CLDND1"	chr3	-	98239976	98240286	98239976	98240281	98240496	98240540	6771	0,0,0,0,0,0,0,0,40,0,0,229,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,56,186,0,0,25	0,0,0,0,0,0,0,0,0,1	154	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	NA,1.0,NA,NA,NA,1.0,1.0,NA,NA,0.961	0.01
6776	"ENSG00000084444.13_1"	"FAM234B"	chr12	+	13232722	13232943	13232765	13232943	13228959	13229077	6776	0,99,0,0,0,0,0,0,40,0,23,2,0	0,110,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,161,77,0,0,0	0,0,0,0,0,0,0,0,0,0	192	150	1	1.0	NA,0.413,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,1.0,NA	1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.147
6779	"ENSG00000092199.17_2"	"HNRNPC"	chr14	-	21731469	21731741	21731469	21731495	21737456	21737584	6779	0,21,0,0,0,0,0,1,0,3,213,0,0	26,225,216,0,10,35,0,0,46,208,908,1,0	0,0,0,0,0,0,0,0,0,0	127,375,0,0,0,60,222,6,221,2	300	150	1	1.0	0.0,0.045,0.0,NA,0.0,0.0,NA,1.0,0.0,0.007,0.105,0.0,NA	0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0	0.116
6780	"ENSG00000092199.17_2"	"HNRNPC"	chr14	-	21731469	21731988	21731469	21731495	21737456	21737601	6780	0,53,0,0,0,0,0,1,13,3,213,0,0	26,225,216,0,10,35,0,0,46,208,908,1,0	0,0,0,0,0,0,142,0,0,0	127,375,0,0,0,60,222,6,221,2	300	150	1	1.0	0.0,0.105,0.0,NA,0.0,0.0,NA,1.0,0.124,0.007,0.105,0.0,NA	0.0,0.0,NA,NA,NA,0.0,0.242,0.0,0.0,0.0	0.1
6804	"ENSG00000091140.12_1"	"DLD"	chr7	+	107545307	107545503	107545402	107545503	107543922	107543992	6804	0,0,193,0,0,0,0,0,0,0,0,0,0	0,167,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,2,0,0,0	244	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	0.0
6811	"ENSG00000099331.13_2"	"MYO9B"	chr19	+	17313650	17313692	17313653	17313692	17312938	17313112	6811	0,0,0,0,0,0,0,0,9,0,0,0,0	7,0,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,3,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,0.689,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.655
6812	"ENSG00000185946.15_2"	"RNPC3"	chr1	+	104085917	104086069	104085920	104086069	104083971	104084097	6812	0,66,0,48,246,0,0,0,31,0,1,14,0	0,29,0,120,0,0,0,0,20,0,213,0,0	1,0,0,0,1,88,383,0,225,0	0,0,0,0,716,0,254,0,0,0	152	150	1	1.0	NA,0.692,NA,0.283,1.0,NA,NA,NA,0.605,NA,0.005,1.0,NA	1.0,NA,NA,NA,0.001,1.0,0.598,NA,1.0,NA	-0.122
6814	"ENSG00000185946.15_2"	"RNPC3"	chr1	+	104094342	104094414	104094345	104094414	104093562	104093695	6814	21,30,0,22,0,0,0,4,19,0,1,0,0	0,0,0,0,0,54,0,0,0,0,0,0,0	0,55,0,0,0,177,87,0,162,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	1.0,1.0,NA,1.0,NA,0.0,NA,1.0,1.0,NA,1.0,NA,NA	NA,1.0,NA,NA,NA,1.0,1.0,NA,1.0,NA	-0.143
6816	"ENSG00000124406.16_2"	"ATP8A1"	chr4	-	42457313	42457450	42457313	42457436	42457541	42457616	6816	0,0,0,208,0,0,0,0,0,0,0,0,0	26,131,1,0,0,0,1,11,42,0,472,445,0	0,0,0,0,0,0,0,0,0,0	1,336,0,1,6,7,10,0,0,210	163	150	1	1.0	0.0,0.0,0.0,1.0,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,NA	0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0	0.111
6819	"ENSG00000137575.11_1"	"SDCBP"	chr8	+	59488458	59488620	59488461	59488620	59484763	59484873	6819	0,18,0,0,0,0,0,0,0,0,0,43,0	0,0,0,0,0,0,0,0,0,0,135,0,0	0,600,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA	-0.333
6825	"ENSG00000104728.15_2"	"ARHGEF10"	chr8	+	1812535	1812602	1812538	1812602	1808062	1808350	6825	0,0,0,0,3,218,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,75,1,0,0	0,0,0,0,0,0,0,0,0,6	354,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,0.0,0.0,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0	0.0
6843	"ENSG00000168904.14_2"	"LRRC28"	chr15	+	99874127	99874334	99874222	99874334	99828018	99828156	6843	0,85,0,0,156,60,0,0,2,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	49,0,0,0,0,3,0,0,0,0	0,0,0,0,0,0,0,1,0,0	244	150	1	1.0	NA,1.0,NA,NA,1.0,1.0,NA,NA,1.0,1.0,NA,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	0.333
6853	"ENSG00000159720.11_2"	"ATP6V0D1"	chr16	-	67472873	67473050	67472873	67472998	67473176	67473254	6853	179,208,0,455,6,90,0,38,5,25,0,45,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,31,87,187,0,0	0,0,0,0,0,0,0,0,0,1	201	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,NA	1.0,NA,NA,NA,NA,1.0,1.0,1.0,NA,0.0	0.2
6874	"ENSG00000110321.15_2"	"EIF4G2"	chr11	-	10827453	10827594	10827453	10827557	10828801	10828928	6874	0,26,0,0,4,0,0,128,0,0,424,0,0	0,42,0,0,0,0,0,54,0,0,0,0,0	0,0,0,1,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0	186	150	1	1.0	NA,0.333,NA,NA,1.0,NA,NA,0.657,NA,NA,1.0,NA,NA	NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA	-0.252
6881	"ENSG00000105576.15_2"	"TNPO2"	chr19	-	12812885	12812991	12812885	12812961	12813636	12813732	6881	0,0,0,0,0,0,0,0,19,0,0,0,0	0,26,0,223,0,0,0,0,6,0,178,6,0	0,0,0,0,0,0,0,0,0,0	53,0,0,0,0,0,2,49,0,0	179	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,0.726,NA,0.0,0.0,NA	0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA	0.145
6904	"ENSG00000138834.12_2"	"MAPK8IP3"	chr16	+	1793332	1793477	1793335	1793477	1779487	1779579	6904	0,0,0,0,0,0,0,0,40,0,0,6,0	0,116,0,70,0,2,0,0,0,0,261,2,0	0,0,0,0,0,0,6,0,6,0	0,0,0,0,0,0,2,0,0,0	152	150	1	1.0	NA,0.0,NA,0.0,NA,0.0,NA,NA,1.0,NA,0.0,0.748,NA	NA,NA,NA,NA,NA,NA,0.748,NA,1.0,NA	-0.583
6905	"ENSG00000160766.14_1"	"GBAP1"	chr1	-	155184844	155185191	155184844	155184953	155185353	155185442	6905	1,0,839,0,1,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,22,0,0,0,0	0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	1.0,NA,1.0,NA,1.0,NA,NA,NA,0.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.2
6906	"ENSG00000113597.17_2"	"TRAPPC13"	chr5	+	64960060	64960211	64960063	64960211	64957876	64957977	6906	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,23,0,0,0,0	152	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
6910	"ENSG00000166986.13_2"	"MARS"	chr12	+	57906018	57906136	57906085	57906136	57905790	57905886	6910	0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,22,0,0,0,0,0,0,0	0,0,0,0,40,0,129,0,0,0	0,0,0,0,0,0,0,0,0,0	216	150	1	1.0	NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA	-0.5
6911	"ENSG00000135905.18_1"	"DOCK10"	chr2	-	225670124	225670246	225670124	225670219	225670842	225670954	6911	0,0,0,0,34,0,0,0,0,0,185,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,64,18,0,0,431	0,171,0,0,0,0,0,0,18,0	176	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.994,NA,NA	NA,0.0,NA,NA,NA,1.0,1.0,NA,0.0,1.0	0.397
6912	"ENSG00000135905.18_1"	"DOCK10"	chr2	-	225751175	225751248	225751175	225751243	225761011	225761094	6912	0,0,53,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,8,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4	154	150	1	1.0	NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.0	0.5
6914	"ENSG00000142784.15_1"	"WDTC1"	chr1	+	27631491	27631684	27631549	27631684	27630111	27630286	6914	0,106,115,0,0,0,0,0,19,0,88,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,43,0,0,0,0	0,0,0,0,0,0,30,0,0,0	207	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	0.5
6934	"ENSG00000078747.13_2"	"ITCH"	chr20	+	32981575	32981687	32981596	32981687	32957199	32957276	6934	0,0,0,0,0,1,0,0,46,0,0,0,0	13,0,0,14,0,70,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,96,0,317,93	170	150	1	1.0	0.0,NA,NA,0.0,NA,0.012,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0	0.253
6949	"ENSG00000122034.13_2"	"GTF3A"	chr13	+	28004669	28004758	28004674	28004758	28004006	28004103	6949	0,0,454,0,0,70,0,0,0,0,26,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,105,0,0,17,0,12	0,0,0,0,0,24,0,0,0,0	154	150	1	1.0	NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,1.0,0.0,NA,1.0,NA,1.0	0.25
6951	"ENSG00000170889.13_2"	"RPS9"	chr19	+	54710420	54711515	54711265	54711515	54710143	54710330	6951	0,0,0,0,0,0,0,0,0,0,0,0,0	0,25,0,0,2,0,0,28,38,0,0,110,0	0,0,0,0,0,31,118,0,0,0	0,0,0,0,3,50,264,0,74,0	300	150	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,0.0,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,0.0,0.237,0.183,NA,0.0,NA	-0.105
6955	"ENSG00000275835.4_2"	"TUBGCP5"	chr15	+	22853687	22853849	22853733	22853849	22850906	22851109	6955	0,0,0,0,0,0,0,0,0,0,0,0,0	0,69,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,124,0,0,0	0,110,0,0,16,0,0,0,0,0	195	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,0.0,NA,1.0,NA,NA,NA	-0.333
6957	"ENSG00000003756.16_2"	"RBM5"	chr3	+	50137964	50140599	50140515	50140599	50137414	50137484	6957	0,4,0,0,0,278,1,0,23,470,1,146,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,17,0,0,0,42,0,0,0,6	0,0,0,0,0,0,0,0,132,0	300	150	1	1.0	NA,1.0,NA,NA,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,0.0,1.0	0.25
6971	"ENSG00000180376.16_1"	"CCDC66"	chr3	+	56597679	56598153	56597711	56598153	56593596	56593622	6971	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,99,0,0,312,0,0,0	0,0,0,0,0,49,0,0,0,0	0,0,0,0,0,0,0,0,0,0	181	150	1	1.0	NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
6979	"ENSG00000185737.12_1"	"NRG3"	chr10	+	84625166	84625193	84625169	84625193	84498332	84498406	6979	0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	236,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
6983	"ENSG00000156642.16_1"	"NPTN"	chr15	-	73855576	73855598	73855576	73855586	73862490	73862764	6983	0,45,0,0,0,0,0,0,72,0,125,0,0	0,245,0,1,0,11,0,0,22,1,0,0,0	0,138,0,0,0,5,1,0,0,0	0,89,0,0,0,0,2,6,0,41	161	150	1	1.0	NA,0.146,NA,0.0,NA,0.0,NA,NA,0.753,0.0,1.0,NA,NA	NA,0.591,NA,NA,NA,1.0,0.318,0.0,NA,0.0	-0.065
7002	"ENSG00000198612.10_1"	"COPS8"	chr2	+	238002305	238002840	238002732	238002840	237998504	237998637	7002	14,0,0,0,251,0,0,0,0,39,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	54,39,0,0,0,0,0,0,0,0	300	150	1	1.0	1.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA	1.0
7019	"ENSG00000164638.10_2"	"SLC29A4"	chr7	+	5331323	5331452	5331360	5331452	5330754	5330868	7019	0,1,0,0,0,0,0,237,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,24,0,0,77,25	0,0,0,0,0,0,0,0,91,0	186	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,0.406,1.0	0.198
7023	"ENSG00000235194.8_2"	"PPP1R3E"	chr14	-	23767501	23768126	23767501	23767756	23768609	23768750	7023	0,1,0,0,0,0,0,0,17,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,319,130,0,0	0,0,0,0,0,0,28,0,0,0	300	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.851,1.0,NA,NA	0.075
7030	"ENSG00000114107.8_2"	"CEP70"	chr3	-	138291700	138291826	138291700	138291774	138310695	138310798	7030	0,0,0,0,0,0,0,0,0,0,0,0,0	0,71,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,40,0,0,0,0	0,0,0,0,0,0,0,0,0,0	201	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
7046	"ENSG00000120049.18_1"	"KCNIP2"	chr10	-	103588575	103588606	103588575	103588603	103588831	103588956	7046	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,21,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,38,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA	-1.0
7048	"ENSG00000099204.18_2"	"ABLIM1"	chr10	-	116207638	116207785	116207638	116207779	116211382	116211430	7048	0,0,0,0,0,0,0,0,21,0,0,0,0	0,0,0,0,0,0,0,0,8,0,0,0,0	0,0,0,0,0,0,0,0,9,0	0,0,0,0,0,0,0,0,137,0	155	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.718,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA	0.658
7053	"ENSG00000157693.14_1"	"C9orf91"	chr9	+	117386415	117386739	117386629	117386739	117379397	117379581	7053	0,0,0,31,0,0,0,0,3,0,0,0,0	0,0,0,0,0,85,0,0,0,0,0,0,0	0,0,0,0,0,0,153,0,0,0	0,0,0,0,0,35,0,0,0,0	300	150	1	1.0	NA,NA,NA,1.0,NA,0.0,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	0.167
7066	"ENSG00000108819.10_1"	"PPP1R9B"	chr17	-	48217457	48217724	48217457	48217593	48218633	48218738	7066	0,0,0,0,0,0,0,0,0,0,0,0,0	0,47,0,0,0,32,0,0,12,0,0,0,0	0,0,0,0,0,0,0,27,0,0	0,18,0,0,0,0,0,0,93,0	280	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,1.0,0.0,NA	-0.333
7086	"ENSG00000124155.16_2"	"PIGT"	chr20	+	44048112	44048230	44048143	44048230	44047934	44048035	7086	0,0,0,0,0,0,0,0,0,0,0,0,0	34,6,0,0,0,14,33,0,0,0,0,0,0	0,0,0,0,0,0,0,0,101,0	0,0,0,0,0,13,14,0,4,115	180	150	1	1.0	0.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,0.955,0.0	-0.239
7120	"ENSG00000107758.15_1"	"PPP3CB"	chr10	-	75206249	75206334	75206249	75206331	75214169	75214247	7120	0,150,0,0,0,0,0,0,0,0,1,0,0	0,395,0,0,0,0,0,151,6,0,0,0,2	0,0,0,0,0,0,0,108,0,0	0,6,0,0,0,86,338,0,0,0	152	150	1	1.0	NA,0.273,NA,NA,NA,NA,NA,0.0,0.0,NA,1.0,NA,0.0	NA,0.0,NA,NA,NA,0.0,0.0,1.0,NA,NA	0.005
7121	"ENSG00000128739.21_2"	"SNRPN"	chr15	+	25219434	25219603	25219457	25219603	25213078	25213229	7121	0,0,0,0,0,0,0,36,25,0,0,0,0	109,417,0,1,0,28,0,300,26,66,812,2,1	0,0,0,0,0,0,7,0,0,0	0,0,0,0,0,105,507,353,8,126	172	150	1	1.0	0.0,0.0,NA,0.0,NA,0.0,NA,0.095,0.456,0.0,0.0,0.0,0.0	NA,NA,NA,NA,NA,0.0,0.012,0.0,0.0,0.0	0.053
7141	"ENSG00000128951.13_1"	"DUT"	chr15	+	48633659	48633782	48633711	48633782	48633485	48633560	7141	0,0,0,0,0,0,0,0,0,0,0,0,0	0,53,479,1,1,0,0,0,0,1,0,0,0	0,0,0,0,0,1,0,0,0,0	1,0,0,0,0,50,0,0,13,0	201	150	1	1.0	NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.0,NA,NA,NA,NA,0.015,NA,NA,0.0,NA	-0.005
7143	"ENSG00000100650.15_2"	"SRSF5"	chr14	+	70236227	70237257	70237183	70237257	70235898	70235968	7143	0,99,0,248,116,10,0,261,72,0,0,2,0	0,0,0,0,0,107,0,0,0,0,0,0,0	0,3,0,0,10,63,277,0,0,255	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,1.0,NA,1.0,1.0,0.045,NA,1.0,1.0,NA,NA,1.0,NA	NA,1.0,NA,NA,1.0,1.0,1.0,NA,NA,1.0	-0.136
7151	"ENSG00000149451.17_1"	"ADAM33"	chr20	-	3648616	3649647	3648616	3649644	3649945	3650017	7151	0,161,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.994
7154	"ENSG00000083544.13_2"	"TDRD3"	chr13	+	61083675	61084053	61083896	61084053	61068568	61068709	7154	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,337,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-1.0
7170	"ENSG00000172375.12_1"	"C2CD2L"	chr11	+	118984561	118984698	118984564	118984698	118984320	118984422	7170	0,0,0,0,0,0,0,0,0,0,0,0,0	0,28,0,323,0,0,0,0,0,0,0,0,0	0,0,0,0,0,45,0,0,0,0	0,0,0,0,0,44,0,0,0,0	152	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.502,NA,NA,NA,NA	-0.502
7182	"ENSG00000140365.15_2"	"COMMD4"	chr15	+	75630916	75631026	75630986	75631026	75630695	75630761	7182	0,0,0,0,0,0,0,0,0,0,143,0,0	0,73,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,6,0,0	219	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.5
