ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3493	"ENSG00000100897.17_2"	"DCAF11"	chr14	+	24584590	24584958	24584590	24584935	24586125	24586253	3493	0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,0,0,1,0,0,0,0,0,0,0,0	92,0,0,0,0,0,67,0,0,0	0,0,0,0,0,0,0,0,0,0	173	150	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
3518	"ENSG00000020129.15_1"	"NCDN"	chr1	+	36023756	36024085	36023756	36023824	36024707	36024848	3518	0,0,0,0,0,0,0,0,0,0,7,0,0	0,220,0,0,0,0,0,0,15,0,0,0,2	0,0,0,0,0,55,0,0,84,0	0,0,0,0,0,68,31,0,9,0	411	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,0.0	NA,NA,NA,NA,NA,0.228,0.0,NA,0.773,NA	-0.084
3531	"ENSG00000185024.16_2"	"BRF1"	chr14	-	105713202	105713530	105713407	105713530	105707601	105707751	3531	0,27,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,235	355	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	1.0
3537	"ENSG00000105483.16_2"	"CARD8"	chr19	-	48735709	48737800	48737659	48737800	48734916	48735067	3537	97,184,1,0,0,191,0,0,31,0,0,6,0	0,12,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,367,0,75,0	0,0,0,0,0,0,0,0,0,0	2100	150	1	1.0	1.0,0.523,1.0,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA	NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA	-0.08
3539	"ENSG00000078674.17_1"	"PCM1"	chr8	+	17849050	17849209	17849050	17849185	17850991	17851128	3539	8,182,0,0,0,0,0,0,0,0,0,0,0	12,62,0,0,0,0,0,0,14,962,0,0,0	183,76,0,0,1,30,0,0,0,0	15,280,0,0,0,0,204,182,0,0	174	150	1	1.0	0.365,0.717,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.913,0.19,NA,NA,1.0,1.0,0.0,0.0,NA,NA	-0.247
3561	"ENSG00000100413.16_1"	"POLR3H"	chr22	-	41928607	41928749	41928662	41928749	41928097	41928161	3561	0,49,0,0,0,0,0,0,6,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,205,0,0,0,0,0,0,0,0	205	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	1.0
3582	"ENSG00000241837.6_2"	"ATP5O"	chr21	-	35278752	35279757	35279644	35279757	35276238	35276325	3582	0,0,0,6,1,0,0,0,0,0,0,0,0	0,65,0,0,0,0,0,0,49,0,6,1,0	0,0,0,0,0,0,269,0,0,6	417,0,0,2,0,64,217,5,0,0	1042	150	1	1.0	NA,0.0,NA,1.0,1.0,NA,NA,NA,0.0,NA,0.0,0.0,NA	0.0,NA,NA,0.0,NA,0.0,0.151,0.0,NA,1.0	0.141
3591	"ENSG00000204356.12_2"	"NELFE"	chr6	-	31926084	31926231	31926148	31926231	31924717	31924787	3591	0,0,0,0,0,0,0,0,0,0,0,0,0	0,50,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,155,0,0,0	0,0,0,0,0,1,0,0,0,0	214	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	-0.5
3612	"ENSG00000048740.18_2"	"CELF2"	chr10	+	11356101	11356233	11356101	11356221	11363169	11363349	3612	0,0,0,0,0,0,0,0,0,0,0,0,0	0,49,0,0,0,1,0,0,33,0,0,0,0	0,0,0,0,0,69,0,21,0,0	0,0,0,0,0,0,0,0,0,0	162	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	-1.0
3653	"ENSG00000167193.7_1"	"CRK"	chr17	-	1339913	1340449	1340083	1340449	1323982	1326944	3653	0,0,0,0,0,74,0,0,0,1,0,0,0	0,25,0,0,0,0,0,0,0,0,106,0,0	0,0,0,0,0,40,1,84,0,0	0,0,0,0,0,0,0,15,0,0	320	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,1.0,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,0.724,NA,NA	-0.408
3655	"ENSG00000186575.17_2"	"NF2"	chr22	+	30079008	30079068	30079008	30079053	30090740	30090800	3655	0,0,0,0,0,66,0,0,0,0,0,0,0	0,32,0,0,0,1,0,158,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	74,0,0,0,0,16,0,0,0,0	165	150	1	1.0	NA,0.0,NA,NA,NA,0.984,NA,0.0,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.328
3657	"ENSG00000026036.21_2"	"RTEL1-TNFRSF6B"	chr20	+	62321102	62321563	62321102	62321218	62321646	62321794	3657	0,0,0,0,0,26,0,0,0,0,266,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,0,0	0,0,0,0,0,8,0,0,0,0	495	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
3666	"ENSG00000137876.9_1"	"RSL24D1"	chr15	-	55484600	55485031	55484917	55485031	55483172	55483245	3666	0,58,0,0,0,0,0,0,0,0,0,0,0	0,47,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,110,0,0,0,34,0,0,0,0	467	150	1	1.0	NA,0.284,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	0.142
3677	"ENSG00000011454.16_2"	"RABGAP1"	chr9	+	125827626	125827880	125827626	125827740	125832628	125832703	3677	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,474,0,0,0,0,27,79,0,0,0	0,0,0,0,0,11,0,0,0,0	2,0,0,0,0,0,53,0,0,0	290	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.0,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.333
3683	"ENSG00000152234.15_2"	"ATP5A1"	chr18	-	43677801	43678319	43678137	43678319	43675018	43675097	3683	0,0,0,0,0,0,0,1,0,0,0,0,0	0,94,0,0,0,0,0,0,72,1,333,0,1	0,0,0,0,0,0,0,0,2,0	0,0,0,0,13,0,348,4,1,0	486	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,0.0,0.0,0.0,NA,0.0	NA,NA,NA,NA,0.0,NA,0.0,0.0,0.382,NA	0.071
3685	"ENSG00000187391.19_2"	"MAGI2"	chr7	-	77824190	77824380	77824196	77824380	77814945	77814987	3685	0,0,0,0,0,0,0,0,0,0,75,214,0	0,39,0,0,0,5,0,0,0,0,0,0,0	0,5,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	156	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,1.0,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
3698	"ENSG00000204843.12_2"	"DCTN1"	chr2	-	74593585	74594059	74593909	74594059	74593370	74593502	3698	0,244,409,0,0,0,0,0,0,0,3,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,112,320,0,0,0	0,53,0,0,0,0,0,0,0,0	474	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA	NA,0.0,NA,NA,NA,1.0,1.0,NA,NA,NA	0.333
3710	"ENSG00000008277.14_1"	"ADAM22"	chr7	+	87808249	87808444	87808249	87808357	87810819	87810920	3710	0,50,0,0,0,0,0,0,0,0,0,0,0	0,19,0,173,0,0,0,0,0,0,345,0,0	0,0,0,0,0,61,0,0,0,0	0,0,0,0,0,0,176,0,0,0	237	150	1	1.0	NA,0.625,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.292
3711	"ENSG00000135018.13_1"	"UBQLN1"	chr9	-	86281264	86284242	86284099	86284242	86279944	86280060	3711	117,564,0,0,0,0,1,534,58,301,358,677,0	0,0,0,0,0,0,0,0,14,0,0,0,0	194,371,0,0,0,154,93,97,565,2	27,0,0,0,0,0,0,0,0,0	2985	150	1	1.0	1.0,1.0,NA,NA,NA,NA,1.0,1.0,0.172,1.0,1.0,1.0,NA	0.265,1.0,NA,NA,NA,1.0,1.0,1.0,1.0,1.0	0.001
3713	"ENSG00000134686.17_2"	"PHC2"	chr1	-	33799690	33799893	33799785	33799893	33797875	33798005	3713	2,0,0,0,14,231,0,0,0,0,866,52,0	0,61,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,112,0	0,0,0,0,0,0,0,0,0,0	245	150	1	1.0	1.0,0.0,NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.167
3723	"ENSG00000095059.15_1"	"DHPS"	chr19	-	12790963	12791139	12791009	12791139	12790614	12790736	3723	0,0,0,0,0,0,0,0,10,0,0,0,0	0,26,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,55,19,8,0	0,0,0,0,0,0,0,0,0,0	196	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA	-0.5
3724	"ENSG00000095059.15_1"	"DHPS"	chr19	-	12790974	12791139	12791009	12791139	12790614	12790736	3724	0,0,0,0,0,0,0,0,31,0,0,0,0	0,26,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,66,19,8,0	0,0,0,0,0,0,0,0,0,0	185	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA	-0.5
3725	"ENSG00000204564.11_2"	"C6orf136"	chr6	+	30618770	30618877	30618770	30618859	30619042	30619243	3725	0,0,0,0,0,0,0,0,0,0,0,0,0	6,15,0,0,170,114,0,0,11,0,185,0,0	0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,4,125,0,0,0	168	150	1	1.0	0.0,0.0,NA,NA,0.0,0.0,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.309,0.0,NA,NA,NA	-0.154
3751	"ENSG00000110619.16_1"	"CARS"	chr11	-	3023191	3023283	3023199	3023283	3022159	3022478	3751	0,21,0,0,0,0,0,0,0,0,0,0,0	0,40,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,30,0,0	0,0,0,0,0,0,0,0,0,0	158	150	1	1.0	NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA	-0.667
3763	"ENSG00000215374.5_1"	"FAM66B"	chr8	-	7206494	7206668	7206604	7206668	7182658	7182720	3763	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,368	0,2,0,0,0,0,0,0,0,0	112,0,0,0,0,4,0,0,45,0	260	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0	0.0,1.0,NA,NA,NA,0.0,NA,NA,0.0,NA	-0.25
3768	"ENSG00000105520.10_1"	"PLPPR2"	chr19	+	11474388	11474511	11474388	11474495	11474836	11474888	3768	0,72,0,1,0,0,0,0,0,0,390,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0	41,0,0,0,1,0,92,0,0,0	0,0,0,0,0,0,30,0,0,90	166	150	1	1.0	NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	1.0,NA,NA,NA,1.0,NA,0.735,NA,NA,0.0	0.066
3771	"ENSG00000108465.14_2"	"CDK5RAP3"	chr17	+	46050884	46051059	46050884	46051016	46051296	46051397	3771	0,0,0,0,0,0,0,0,0,0,0,0,0	0,53,0,0,0,24,0,0,0,0,829,9,0	0,0,0,0,22,59,1,0,0,0	0,0,0,0,0,18,174,0,56,0	193	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA	NA,NA,NA,NA,1.0,0.718,0.004,NA,0.0,NA	-0.43
3774	"ENSG00000108465.14_2"	"CDK5RAP3"	chr17	+	46051296	46051401	46051296	46051397	46051765	46051814	3774	0,0,0,0,0,0,0,0,0,0,0,0,0	1,82,0,0,0,45,0,0,0,1,389,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,11,44,175,0,19,0	154	150	1	1.0	0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA	NA,NA,NA,NA,0.0,0.0,0.006,NA,0.0,NA	-0.002
3776	"ENSG00000126226.21_2"	"PCID2"	chr13	-	113862337	113862964	113862912	113862964	113854740	113854830	3776	0,0,0,0,0,0,0,0,17,0,0,0,0	0,31,0,0,0,0,0,0,0,0,231,1,0	0,0,0,0,0,0,0,98,0,0	0,0,0,0,0,0,0,0,0,0	725	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.75
3777	"ENSG00000006634.7_1"	"DBF4"	chr7	+	87507367	87507540	87507367	87507448	87514293	87514473	3777	62,6,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,12,0,0	242	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0
3781	"ENSG00000075711.20_2"	"DLG1"	chr3	-	196812166	196812627	196812450	196812627	196807921	196807988	3781	0,0,0,0,0,179,0,0,0,0,0,0,0	24,53,0,0,0,0,0,0,0,0,90,0,0	0,0,0,0,0,4,162,0,0,0	377,0,0,0,0,0,295,0,0,2	434	150	1	1.0	0.0,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA	0.0,NA,NA,NA,NA,1.0,0.16,NA,NA,0.0	-0.04
3788	"ENSG00000004766.15_1"	"VPS50"	chr7	+	92926053	92926271	92926053	92926148	92926456	92926555	3788	2,0,0,0,0,0,0,0,0,0,0,0,0	0,221,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,19,0,0,0,0	273	150	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
3789	"ENSG00000092096.15_2"	"SLC22A17"	chr14	-	23816668	23816940	23816722	23816940	23816309	23816421	3789	0,0,0,0,0,0,0,0,0,0,0,0,0	0,84,0,9,0,0,0,91,0,0,513,1,0	0,0,0,0,14,0,0,0,0,0	608,0,0,0,0,48,2,27,0,77	204	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA	0.0,NA,NA,NA,1.0,0.0,0.0,0.0,NA,0.0	-0.167
3793	"ENSG00000140199.11_2"	"SLC12A6"	chr15	-	34529590	34529751	34529619	34529751	34528908	34529016	3793	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,103,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,138,2,0,0,0	179	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.5
3807	"ENSG00000169432.14_2"	"SCN9A"	chr2	-	167140962	167141334	167140995	167141334	167138188	167138318	3807	0,46,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	23,0,0,0,0,0,0,0,0,0	183	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
3812	"ENSG00000127948.14_2"	"POR"	chr7	+	75601730	75602082	75601730	75601779	75608768	75608897	3812	0,0,0,0,0,0,0,0,0,0,51,0,0	0,14,0,0,0,0,0,0,0,0,164,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,30,0,0,0	453	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.093,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.046
3813	"ENSG00000127948.14_2"	"POR"	chr7	+	75609656	75610040	75609656	75609806	75610365	75610490	3813	0,0,0,0,0,0,0,3,0,0,0,0,0	0,5,0,0,0,0,0,398,0,0,4,0,0	0,0,0,0,0,0,0,10,0,0	0,0,0,0,0,0,1,0,0,0	384	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.003,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	-0.499
3815	"ENSG00000110344.9_1"	"UBE4A"	chr11	+	118243221	118243402	118243221	118243381	118243800	118244003	3815	0,0,0,0,1,0,0,0,0,0,0,0,0	6,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,27,0	171	150	1	1.0	0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.5
3820	"ENSG00000113558.18_2"	"SKP1"	chr5	-	133512376	133512641	133512545	133512641	133509616	133509713	3820	0,38,0,0,0,0,0,0,0,0,0,0,0	45,647,2,1,0,50,0,600,101,0,267,184,0	0,0,0,0,0,0,0,0,0,0	504,124,0,0,1,199,410,75,116,8	319	150	1	1.0	0.0,0.027,0.0,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,0.0,NA	0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0	0.003
3825	"ENSG00000111077.17_1"	"TNS2"	chr12	+	53452497	53452638	53452497	53452611	53452830	53454042	3825	0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,90,0,0,3	177	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0	1.0
3842	"ENSG00000204387.12_1"	"C6orf48"	chr6	+	31802684	31802977	31802684	31802834	31803187	31803228	3842	0,0,0,0,0,0,0,0,0,0,460,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1	293	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	1.0
3844	"ENSG00000049246.14_1"	"PER3"	chr1	+	7870497	7870648	7870497	7870627	7879344	7879480	3844	0,0,0,0,0,0,0,0,0,0,53,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,34,1,0,0	171	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA	1.0
3852	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180669169	180669345	180669173	180669345	180668491	180668639	3852	20,0,0,0,0,0,0,0,0,0,0,0,0	0,167,0,0,8,82,0,249,65,0,91,110,0	0,0,0,0,0,0,0,0,0,0	2,107,0,321,4,75,207,0,5,0	154	150	1	1.0	1.0,0.0,NA,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA	0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,NA	0.125
3869	"ENSG00000082258.12_1"	"CCNT2"	chr2	+	135703670	135704035	135703670	135703716	135705305	135705469	3869	0,72,10,0,0,0,0,0,0,0,0,0,0	0,40,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,175,0	0,0,0,0,0,0,87,7,0,1	469	150	1	1.0	NA,0.365,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0	0.432
3871	"ENSG00000155508.13_2"	"CNOT8"	chr5	+	154238198	154238376	154238198	154238328	154242766	154242955	3871	0,77,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,122,0,0	198	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0
3879	"ENSG00000110429.13_1"	"FBXO3"	chr11	-	33774656	33776046	33776000	33776046	33773068	33773153	3879	64,77,0,0,0,0,0,0,31,0,0,2,0	0,140,0,0,37,0,0,0,9,0,0,0,0	0,0,0,0,0,66,0,0,0,120	0,0,0,0,0,0,32,0,0,0	1494	150	1	1.0	1.0,0.052,NA,NA,0.0,NA,NA,NA,0.257,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,1.0	-0.205
3883	"ENSG00000139998.14_1"	"RAB15"	chr14	-	65417296	65417869	65417660	65417869	65417042	65417132	3883	0,0,0,0,0,91,0,0,70,0,0,0,0	0,0,0,0,0,0,0,0,5,0,0,0,0	0,0,0,0,0,52,0,0,154,0	0,0,0,0,0,0,0,0,0,0	514	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,0.803,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.099
3884	"ENSG00000139998.14_1"	"RAB15"	chr14	-	65417296	65417869	65417791	65417869	65417042	65417132	3884	0,0,0,0,0,91,0,0,70,0,0,0,0	0,59,0,0,0,0,0,0,0,0,291,0,0	0,0,0,0,0,104,0,0,154,0	0,0,0,0,0,48,0,0,0,0	645	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.335,NA,NA,1.0,NA	-0.167
3885	"ENSG00000139998.14_1"	"RAB15"	chr14	-	65417660	65417869	65417791	65417869	65417042	65417132	3885	0,0,0,0,0,0,0,0,5,0,0,0,0	0,59,0,0,0,0,0,0,0,0,291,0,0	0,0,0,0,0,52,0,0,0,0	0,0,0,0,0,48,0,0,0,0	281	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.366,NA,NA,NA,NA	-0.033
3891	"ENSG00000167220.11_2"	"HDHD2"	chr18	-	44662672	44662820	44662709	44662820	44660866	44661075	3891	0,32,0,125,0,0,0,0,0,0,0,0,0	0,6,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,81,0,0,0,0	187	150	1	1.0	NA,0.811,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.905
3899	"ENSG00000119688.20_2"	"ABCD4"	chr14	-	74764341	74764772	74764632	74764772	74763035	74763152	3899	0,0,0,0,0,0,0,0,0,0,449,0,0	0,0,0,0,0,0,0,0,0,14,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0	441	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.5
3901	"ENSG00000133816.13_2"	"MICAL2"	chr11	+	12159936	12160011	12159936	12160007	12183625	12183966	3901	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,13,0,0,337,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,6,0,0,0	154	150	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.25
3911	"ENSG00000170949.17_2"	"ZNF160"	chr19	-	53594665	53594973	53594889	53594973	53589514	53589574	3911	36,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0	197,0,0,0,0,37,0,0,0,0	374	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,1.0,0.0,NA,NA,NA,NA	0.667
3935	"ENSG00000111640.14_1"	"GAPDH"	chr12	+	6645849	6645983	6645849	6645956	6646085	6646176	3935	0,0,0,95,0,0,0,0,0,0,0,0,0	107,952,3,0,1,5,16,5,45,0,541,147,0	0,0,0,0,0,0,0,0,0,0	2,2,0,0,2,60,348,122,50,2	177	150	1	1.0	0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA	0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0	0.091
3955	"ENSG00000135424.15_2"	"ITGA7"	chr12	-	56094349	56094938	56094682	56094938	56093653	56093773	3955	0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,62,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,1	0,0,0,0,0,0,0,0,0,0	483	150	1	1.0	0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0	-1.0
3964	"ENSG00000189308.10_1"	"LIN54"	chr4	-	83905313	83906029	83905976	83906029	83900035	83900159	3964	0,0,0,232,0,0,0,0,7,0,58,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,17,0,0,0,0,3,167,58,360	0,0,0,0,0,0,0,6,0,0	813	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,1.0,NA,NA,NA,NA,1.0,0.837,1.0,1.0	0.033
3968	"ENSG00000125676.19_1"	"THOC2"	chrX	-	122754225	122754816	122754757	122754816	122753251	122753287	3968	0,4,0,0,0,0,0,0,45,0,1,0,0	0,0,0,0,0,0,4,0,13,0,0,0,0	0,0,0,0,0,66,0,0,70,108	0,0,0,0,0,0,0,0,0,0	682	150	1	1.0	NA,1.0,NA,NA,NA,NA,0.0,NA,0.432,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,1.0	-0.392
