ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
27738	"ENSG00000163539.16_2"	"CLASP2"	chr3	-	33618693	33618756	33617660	33617767	33623312	33623420	27738	0,17,16,0,0,0,0,0,6,0,12,659,0	8,91,14,0,0,0,0,0,17,0,304,0,0	0,0,0,0,0,2,364,0,0,30	0,0,0,0,0,65,236,0,422,6	213	150	1	1.0	0.0,0.116,0.446,NA,NA,NA,NA,NA,0.199,NA,0.027,1.0,NA	NA,NA,NA,NA,NA,0.021,0.521,NA,0.0,0.779	-0.032
27740	"ENSG00000163539.16_2"	"CLASP2"	chr3	-	33633704	33633731	33626241	33626412	33633886	33633988	27740	0,210,0,0,0,0,0,0,0,0,0,0,0	0,31,0,0,497,0,0,0,0,0,79,233,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,5,107,0,37,58	177	150	1	1.0	NA,0.852,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,0.0	0.213
27746	"ENSG00000100354.20_2"	"TNRC6B"	chr22	+	40677122	40677293	40675998	40676147	40681648	40681774	27746	0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,67,0,0,0,0	0,0,0,0,0,0,0,0,0,0	321	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
27762	"ENSG00000164733.20_2"	"CTSB"	chr8	-	11721884	11721972	11710837	11710988	11725509	11725549	27762	0,141,0,0,0,0,0,0,0,0,0,0,0	0,18,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,35,92,0,0	185,0,0,0,0,62,34,0,0,0	238	150	1	1.0	NA,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.0,NA,NA,NA,NA,0.0,0.393,1.0,NA,NA	0.068
27771	"ENSG00000215114.7_1"	"UBXN2B"	chr8	+	59347416	59347507	59346953	59347063	59352191	59352329	27771	0,0,0,0,0,149,0,0,0,0,10,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,27,0	241	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA	1.0
27772	"ENSG00000215114.7_1"	"UBXN2B"	chr8	+	59352191	59352329	59346953	59347063	59358465	59358624	27772	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,1,0,0,0,0,0,0,27,0	0,0,0,0,0,0,0,0,0,0	288	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA	-1.0
27775	"ENSG00000132535.18_2"	"DLG4"	chr17	-	7095211	7095321	7094585	7094677	7096263	7096436	27775	0,149,2,366,215,242,0,0,0,859,2,0,0	0,26,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,38,58,0,0,0	0,0,0,0,0,0,0,0,0,0	260	150	1	1.0	NA,0.768,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.033
27776	"ENSG00000149256.15_2"	"TENM4"	chr11	-	78489646	78489673	78482036	78482183	78497942	78498128	27776	0,24,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,103,0,0,0,0,0,0,0,0	177	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	1.0
27777	"ENSG00000149256.15_2"	"TENM4"	chr11	-	78602282	78602381	78600829	78601065	78614312	78614568	27777	0,81,0,0,0,0,0,0,0,0,0,0,0	0,35,0,155,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,100,0,0	0,0,0,0,0,0,0,0,0,0	249	150	1	1.0	NA,0.582,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.806
27778	"ENSG00000149256.15_2"	"TENM4"	chr11	-	78859754	78859851	78780766	78781054	78926852	78926954	27778	0,26,0,407,0,184,0,0,10,0,372,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0	0,0,0,0,0,0,135,3,64,0	0,0,0,0,0,0,0,0,0,0	247	150	1	1.0	NA,1.0,NA,1.0,0.0,1.0,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA	-0.167
27779	"ENSG00000149256.15_2"	"TENM4"	chr11	-	78932024	78932168	78926852	78926954	79008532	79008588	27779	0,0,0,0,0,0,0,0,0,0,0,0,0	1,25,0,0,0,0,0,0,10,0,1,0,0	0,0,0,0,0,0,2,0,64,0	0,0,0,0,0,1,0,6,1,0	294	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,0.0,0.97,NA	-0.492
27781	"ENSG00000132549.18_2"	"VPS13B"	chr8	+	100519997	100520139	100519364	100519431	100523331	100523740	27781	0,0,0,0,0,0,0,0,0,0,0,0,1304	0,39,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,72,0,0,0,0	0,0,0,0,0,0,0,0,0,0	292	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.5
27784	"ENSG00000132549.18_2"	"VPS13B"	chr8	+	100831639	100831810	100830940	100831116	100832148	100832350	27784	0,3,0,0,0,0,0,0,0,0,34,0,0	0,0,0,0,3,0,0,0,0,0,0,0,0	0,0,0,0,0,93,0,65,222,151	0,0,0,0,0,0,0,0,0,0	321	150	1	1.0	NA,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,1.0,1.0,1.0	-0.333
27805	"ENSG00000182901.16_2"	"RGS7"	chr1	-	241146378	241146429	241099899	241100006	241261965	241262062	27805	0,54,0,0,0,0,0,380,0,0,254,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0	1,0,0,0,0,0,47,0,0,0	0,0,0,0,0,0,0,0,0,0	201	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,1.0,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.25
27834	"ENSG00000120251.18_2"	"GRIA2"	chr4	+	158282161	158282276	158281047	158281295	158282689	158282804	27834	0,26,0,0,0,0,0,0,5,0,0,0,0	29,35,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,48,0,0	0,0,0,0,0,16,0,0,0,0	265	150	1	1.0	0.0,0.296,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	-0.068
27835	"ENSG00000120251.18_2"	"GRIA2"	chr4	+	158282689	158282804	158282161	158282276	158283950	158283973	27835	0,189,0,1,0,0,0,0,0,0,34,0,0	0,57,0,0,0,0,1,0,0,1,237,0,0	0,0,0,0,0,50,207,0,0,0	0,0,0,382,0,0,0,0,0,0	265	150	1	1.0	NA,0.652,NA,1.0,NA,NA,0.0,NA,NA,0.0,0.075,NA,NA	NA,NA,NA,0.0,NA,1.0,1.0,NA,NA,NA	-0.321
27841	"ENSG00000078328.19_2"	"RBFOX1"	chr16	+	7680604	7680685	7657286	7657340	7703816	7703848	27841	0,164,53,0,2,12,0,0,76,0,395,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,1,136,165,0,19,0	0,0,0,0,0,1,0,0,0,0	231	150	1	1.0	NA,1.0,1.0,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA	NA,1.0,NA,NA,1.0,0.989,1.0,NA,1.0,NA	0.002
27844	"ENSG00000078328.19_2"	"RBFOX1"	chr16	+	7743316	7743369	7726775	7726840	7759057	7759133	27844	0,42,176,0,1,0,0,0,1,0,0,0,0	3,12,0,0,0,0,0,2,0,0,0,0,0	0,0,0,0,0,54,0,0,0,0	0,0,0,0,0,25,0,0,17,1	203	150	1	1.0	0.0,0.721,1.0,NA,1.0,NA,NA,0.0,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.615,NA,NA,0.0,0.0	0.415
27862	"ENSG00000185513.14_2"	"L3MBTL1"	chr20	+	42169392	42169455	42167614	42168948	42176750	42179590	27862	0,0,0,0,0,0,1,380,41,0,97,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,57,0	0,0,0,0,0,25,0,67,0,0	213	150	1	1.0	NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,0.0,1.0,NA	0.667
27869	"ENSG00000198157.10_2"	"HMGN5"	chrX	-	80375286	80375316	80374228	80374258	80377033	80377171	27869	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,5,0,0,0,0,0,0,0	0,0,0,0,0,28,0,0,0,0	0,0,0,0,0,0,0,0,0,0	180	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
27877	"ENSG00000154556.17_2"	"SORBS2"	chr4	-	186544067	186545648	186541216	186541305	186547985	186548173	27877	129,984,1,391,0,92,0,286,82,3,116,164,3	0,0,0,0,0,0,0,0,0,0,3,0,0	733,37,0,0,2,106,236,21,421,39	1,0,0,0,0,0,0,0,0,0	1731	150	1	1.0	1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,1.0,0.77,1.0,1.0	0.985,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0	-0.019
27884	"ENSG00000154556.17_2"	"SORBS2"	chr4	-	186598150	186598792	186583257	186583396	186599576	186599632	27884	0,87,39,0,0,0,0,0,38,0,0,1,0	87,3,0,0,111,15,0,137,0,0,0,0,0	0,0,0,0,0,0,0,0,7,0	0,400,0,0,0,0,0,0,134,2	792	150	1	1.0	0.0,0.846,1.0,NA,0.0,0.0,NA,0.0,1.0,NA,NA,1.0,NA	NA,0.0,NA,NA,NA,NA,NA,NA,0.01,0.0	0.477
27886	"ENSG00000154556.17_2"	"SORBS2"	chr4	-	186605907	186605996	186599949	186599976	186611715	186611765	27886	0,0,0,0,1,0,0,0,4,0,0,0,0	0,8,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,20,0,0,0	0,0,0,0,0,0,0,0,0,0	239	150	1	1.0	NA,0.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.333
27887	"ENSG00000154556.17_2"	"SORBS2"	chr4	-	186605907	186606000	186599949	186599976	186611715	186611753	27887	0,0,0,0,1,0,1,0,4,0,0,0,0	0,8,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,20,0,0,0	0,0,0,0,0,0,0,0,0,0	243	150	1	1.0	NA,0.0,NA,NA,1.0,NA,1.0,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.25
27889	"ENSG00000154556.17_2"	"SORBS2"	chr4	-	186605907	186606000	186599949	186599976	186696380	186696520	27889	0,60,0,0,1,0,0,0,4,0,0,0,0	0,0,0,0,157,0,0,0,0,0,0,0,0	0,0,0,0,0,0,20,0,0,0	0,0,0,0,0,0,0,0,0,46	243	150	1	1.0	NA,1.0,NA,NA,0.004,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.0	0.168
27920	"ENSG00000139636.15_1"	"LMBR1L"	chr12	-	49500327	49500529	49499706	49499740	49500743	49500828	27920	0,0,0,0,0,0,0,0,9,0,0,0,0	0,65,7,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,91,0	0,0,0,0,0,0,0,0,0,0	352	150	1	1.0	NA,0.0,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA	-0.667
27927	"ENSG00000104852.14_1"	"SNRNP70"	chr19	+	49605370	49605430	49604646	49604728	49607890	49607992	27927	0,180,0,0,0,8,0,0,6,0,0,4,0	0,49,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,3,0,0,0,0	0,0,0,0,0,0,0,0,0,0	210	150	1	1.0	NA,0.724,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.069
27928	"ENSG00000104852.14_1"	"SNRNP70"	chr19	+	49605370	49605442	49604646	49604728	49607890	49607992	27928	0,180,0,0,0,8,0,0,6,0,2,4,0	0,49,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,3,0,0,0,0	0,0,0,0,0,0,0,0,0,0	222	150	1	1.0	NA,0.713,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.057
27929	"ENSG00000104852.14_1"	"SNRNP70"	chr19	+	49605370	49606844	49604646	49604728	49607890	49607992	27929	258,600,5,60,8,389,0,853,115,7,1245,8,0	0,49,0,0,0,0,0,0,0,0,0,0,0	86,268,0,175,25,397,283,73,747,289	0,0,0,0,0,0,0,0,0,0	1624	150	1	1.0	1.0,0.531,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA	1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.043
27930	"ENSG00000089220.4_1"	"PEBP1"	chr12	+	118575843	118575953	118573662	118574149	118577255	118577356	27930	12,1373,329,375,0,453,1,191,81,0,477,313,0	0,0,0,0,0,0,0,0,0,0,0,0,0	36,183,0,254,5,467,628,108,424,130	0,124,0,0,0,0,0,0,0,0	260	150	1	1.0	1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA	1.0,0.46,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.06
27959	"ENSG00000177565.16_2"	"TBL1XR1"	chr3	-	176782707	176782810	176771560	176771706	176816253	176816281	27959	0,143,0,0,0,0,0,0,0,7,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,57,12,0,3	0,0,0,0,0,14,0,0,0,0	253	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA	1.0,NA,NA,NA,NA,0.0,1.0,1.0,NA,1.0	0.2
27973	"ENSG00000177565.16_2"	"TBL1XR1"	chr3	-	176878658	176878776	176816253	176816329	176914908	176915013	27973	0,0,0,0,0,0,0,0,0,0,0,0,0	0,78,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,48,0,0,0	0,0,0,0,0,43,0,0,0,0	268	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	-0.5
28026	"ENSG00000136193.16_2"	"SCRN1"	chr7	-	30008524	30008684	29994794	29994976	30029257	30029346	28026	4,319,0,0,170,92,0,0,24,0,163,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	66,0,0,0,0,72,0,108,0,1	0,0,0,0,0,0,0,1,0,0	310	150	1	1.0	1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,0.981,NA,1.0	0.005
28036	"ENSG00000144339.11_1"	"TMEFF2"	chr2	-	192818404	192818563	192814742	192815133	192820980	192821104	28036	5,230,0,0,0,1,0,0,5,0,430,5,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,22,0,1,1,151,516,131,0,11	0,0,0,0,0,0,0,98,0,0	309	150	1	1.0	1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA	NA,1.0,NA,1.0,1.0,1.0,1.0,0.394,NA,1.0	0.087
28043	"ENSG00000115204.14_1"	"MPV17"	chr2	-	27534766	27534819	27532359	27532849	27535081	27535114	28043	0,48,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0	0,0,0,0,0,22,1,5,0,0	0,0,0,0,0,0,0,0,0,0	203	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,1.0,NA,NA	-0.5
28061	"ENSG00000020129.15_1"	"NCDN"	chr1	+	36023756	36023824	36023392	36023484	36024707	36024848	28061	0,129,0,0,0,0,0,0,0,0,0,0,0	172,15,0,0,0,16,0,0,0,139,0,0,20	0,0,0,0,0,68,3,0,9,0	190,0,0,2,0,0,0,0,0,0	218	150	1	1.0	0.0,0.855,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,0.0	0.0,NA,NA,0.0,NA,1.0,1.0,NA,1.0,NA	-0.429
28062	"ENSG00000020129.15_1"	"NCDN"	chr1	+	36023756	36024085	36023431	36023484	36024707	36024848	28062	0,0,0,0,0,0,0,0,0,0,7,0,0	172,15,0,0,0,16,0,0,0,139,0,0,20	0,0,0,0,0,27,0,0,0,0	190,0,0,2,0,0,0,0,0,0	479	150	1	1.0	0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,1.0,NA,0.0	0.0,NA,NA,0.0,NA,1.0,NA,NA,NA,NA	-0.167
28069	"ENSG00000106733.20_1"	"NMRK1"	chr9	-	77693241	77693498	77692405	77692496	77698002	77698066	28069	0,0,0,0,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,40,0,0,0	407	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	0.5
28076	"ENSG00000125347.13_2"	"IRF1"	chr5	-	131825083	131825175	131822645	131822822	131826236	131826347	28076	0,0,0,0,0,79,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,21,0,0	242	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0
28083	"ENSG00000138641.15_2"	"HERC3"	chr4	+	89597368	89597392	89591289	89591403	89597484	89597574	28083	3,11,0,0,0,0,0,0,11,0,257,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,60,110,0,0,0	174	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	1.0
28092	"ENSG00000143469.17_2"	"SYT14"	chr1	+	210189028	210190444	210186977	210187142	210194383	210194599	28092	10,97,0,0,0,2,52,0,13,0,0,0,0	0,0,0,0,1,1,0,0,0,608,0,0,1	0,0,0,246,0,4,0,0,104,12	0,144,0,0,0,1,0,0,0,13	1566	150	1	1.0	1.0,1.0,NA,NA,0.0,0.161,1.0,NA,1.0,0.0,NA,NA,0.0	NA,0.0,NA,1.0,NA,0.277,NA,NA,1.0,0.081	0.049
28106	"ENSG00000069020.18_2"	"MAST4"	chr5	+	66389984	66389993	66385989	66386059	66391424	66391503	28106	0,0,0,153,0,0,0,0,0,0,1,0,0	0,0,0,0,0,256,0,0,0,0,82,0,0	0,0,0,0,0,13,0,0,0,0	0,0,0,0,0,10,169,0,0,0	159	150	1	1.0	NA,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,0.011,NA,NA	NA,NA,NA,NA,NA,0.551,0.0,NA,NA,NA	0.061
28123	"ENSG00000054965.10_1"	"FAM168A"	chr11	-	73136066	73136093	73130918	73131044	73141734	73141815	28123	1,50,0,1,0,89,0,0,10,1,36,1,0	0,0,1,0,0,2,0,0,0,0,0,0,0	2,357,0,0,1,10,139,0,120,0	0,0,0,0,0,0,0,0,0,0	177	150	1	1.0	1.0,1.0,0.0,1.0,NA,0.974,NA,NA,1.0,1.0,1.0,1.0,NA	1.0,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,NA	-0.114
28143	"ENSG00000164329.13_1"	"PAPD4"	chr5	+	78913352	78913422	78908833	78908898	78915434	78915587	28143	0,0,0,0,0,0,0,0,0,0,0,0,0	0,33,0,5,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,39	0,17,0,0,0,0,0,0,0,0	220	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0	-0.5
28144	"ENSG00000164329.13_1"	"PAPD4"	chr5	+	78919074	78919312	78915816	78915906	78936673	78936788	28144	2,278,0,0,75,8,0,0,82,0,0,1,0	0,0,0,0,0,0,0,0,16,0,0,0,0	16,77,0,0,0,145,219,0,77,0	0,0,0,0,0,0,0,0,0,0	388	150	1	1.0	1.0,1.0,NA,NA,1.0,1.0,NA,NA,0.665,NA,NA,1.0,NA	1.0,1.0,NA,NA,NA,1.0,1.0,NA,1.0,NA	-0.056
28149	"ENSG00000112282.17_1"	"MED23"	chr6	-	131936463	131936481	131931185	131931386	131937046	131937142	28149	0,18,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,11,0,0	168	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0
28150	"ENSG00000138660.11_1"	"AP1AR"	chr4	+	113184143	113184242	113181921	113182018	113186164	113186223	28150	0,0,0,0,0,0,0,0,15,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,21,0,0,0	249	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
28161	"ENSG00000105483.16_2"	"CARD8"	chr19	-	48735709	48736046	48734916	48735067	48737659	48737800	28161	0,0,0,0,0,0,0,0,0,0,0,0,0	0,12,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	487	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
28168	"ENSG00000164796.17_2"	"CSMD3"	chr8	-	113960018	113960106	113933855	113933980	114031295	114031408	28168	0,47,0,0,103,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,31,0,0,0,0	0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	238	150	1	1.0	NA,1.0,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.333
28169	"ENSG00000164796.17_2"	"CSMD3"	chr8	-	113966912	113966990	113960018	113960106	114031295	114031408	28169	0,14,0,0,0,0,0,0,18,0,0,0,0	0,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,46,3,0,0,0	0,0,0,0,0,0,0,0,0,0	228	150	1	1.0	NA,0.648,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.176
28170	"ENSG00000164796.17_2"	"CSMD3"	chr8	-	113988065	113988377	113966912	113966990	114031295	114031408	28170	46,194,0,0,0,313,0,0,26,1,12,0,0	0,14,0,0,0,0,0,0,18,0,0,0,0	0,0,0,0,0,74,37,0,48,309	0,0,0,0,0,46,0,0,0,0	462	150	1	1.0	1.0,0.818,NA,NA,NA,1.0,NA,NA,0.319,1.0,1.0,NA,NA	NA,NA,NA,NA,NA,0.343,1.0,NA,1.0,1.0	0.02
28176	"ENSG00000151778.10_1"	"SERP2"	chr13	+	44964492	44964714	44953776	44953849	44971407	44971846	28176	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,699,0,0,17	0,9,0,0,0,0,0,0,0,0	0,0,0,0,0,47,2,0,0,0	372	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0	NA,1.0,NA,NA,NA,0.0,0.0,NA,NA,NA	-0.333
28179	"ENSG00000104427.11_1"	"ZC2HC1A"	chr8	+	79624224	79624341	79610648	79610748	79627455	79627563	28179	0,3,0,0,0,0,0,0,0,0,0,0,0	47,66,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,52,0,0,0	267	150	1	1.0	0.0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.013
28197	"ENSG00000078674.17_1"	"PCM1"	chr8	+	17792214	17792367	17782221	17782289	17793097	17793215	28197	1,1,0,0,0,0,0,0,0,0,418,0,0	0,0,0,0,0,0,0,0,0,2,253,20,0	0,0,0,0,0,19,0,0,0,0	0,0,0,0,0,0,0,0,0,0	303	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,0.45,0.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.51
28198	"ENSG00000078674.17_1"	"PCM1"	chr8	+	17797550	17797667	17797199	17797370	17804694	17804872	28198	0,90,0,0,116,0,0,0,0,0,0,0,0	0,52,4,0,0,0,0,1,11,319,410,0,0	0,0,0,0,0,24,0,0,53,0	0,0,0,0,0,36,0,0,358,0	267	150	1	1.0	NA,0.493,0.0,NA,1.0,NA,NA,0.0,0.0,0.0,0.0,NA,NA	NA,NA,NA,NA,NA,0.272,NA,NA,0.077,NA	0.039
28200	"ENSG00000078674.17_1"	"PCM1"	chr8	+	17838099	17838264	17829837	17830196	17842955	17843128	28200	0,2,0,0,17,51,0,105,0,0,200,0,1	0,6,0,0,0,0,0,0,20,0,982,0,0	0,258,0,0,0,11,2,35,0,0	0,0,0,0,0,0,0,0,22,0	315	150	1	1.0	NA,0.137,NA,NA,1.0,1.0,NA,1.0,0.0,NA,0.088,NA,1.0	NA,1.0,NA,NA,NA,1.0,1.0,1.0,0.0,NA	-0.196
28202	"ENSG00000078674.17_1"	"PCM1"	chr8	+	17840741	17840798	17838099	17838264	17842955	17843128	28202	0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,105,0,0,200,0,0	0,0,0,0,0,0,0,0,0,184	0,232,0,0,0,0,0,1,0,0	207	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,1.0	-0.333
